29.198835,37.278343,46.098457,64.789232,48.386074,29.438178,29.809073,26.507468,34.395555,43.299880,61.299180,46.335518,28.365120,28.694860,25.563138,33.286452,42.181217,59.862456,45.282837,27.747843,28.223023,25.222120,32.945204,41.830761,59.584860,45.308346,27.866931,28.272819,25.304428,33.171725,42.032002,59.771119,45.235618,27.597595,27.984287,25.025066,32.681448,41.559568,59.069098,44.524558,27.305411,27.625754,24.759835,32.699414,41.461737,59.044758,44.672686,27.354036,27.781290,24.895107,32.610946,41.467658,59.129844,44.765771,27.537615,28.085433
15.537476,17.211171,19.825553,27.670564,24.280149,13.301744,14.895657,14.960824,16.626874,19.215632,26.892834,23.728770,13.037241,14.604065,14.687946,16.349428,18.961422,26.564746,23.452972,12.891056,14.481950,14.589228,16.265906,18.878730,26.501188,23.455434,12.916791,14.488782,14.605652,16.311355,18.909907,26.515925,23.415044,12.844618,14.409703,14.524036,16.189515,18.807334,26.378731,23.245038,12.777269,14.315108,14.442725,16.194844,18.781101,26.360629,23.275349,12.789401,14.359595,14.486070,16.171734,18.786410,26.389505,23.305420,12.832662,14.440375
14.203646,20.846768,31.286717,41.878477,29.176437,14.473204,15.602629,14.889930,21.747258,32.479482,43.339689,29.990572,14.823097,15.976242,15.225871,22.182999,32.988444,43.967543,30.411308,15.025051,16.138523,15.349474,22.318190,33.153737,44.088206,30.399944,14.984621,16.123220,15.323881,22.235559,33.076692,44.037127,30.455366,15.084136,16.230989,15.428613,22.435666,33.299522,44.338237,30.739202,15.181572,16.359559,15.531568,22.426659,33.346635,44.355869,30.678414,15.164993,16.300231,15.477397,22.466365,33.342423,44.310435,30.638041,15.102016,16.190815
16.264075,18.026443,25.529523,37.589757,28.468165,16.600875,17.005743,15.878186,17.608054,24.924241,36.758584,27.938469,16.329896,16.741240,15.653521,17.374093,24.669139,36.396983,27.684430,16.192677,16.637910,15.574690,17.310022,24.582740,36.326155,27.676378,16.208614,16.630512,15.576231,17.328373,24.583319,36.285420,27.607961,16.126195,16.554161,15.503012,17.223055,24.486538,36.176712,27.480911,16.065350,16.468588,15.430964,17.228016,24.451279,36.131646,27.487768,16.081467,16.515569,15.474630,17.213917,24.471448,36.192411,27.535614,16.122107,16.590151
14.986076,15.309204,23.990321,39.801899,27.873570,15.756983,14.766226,15.036860,15.314239,23.896943,39.627789,27.755812,15.697887,14.720408,14.998954,15.274792,23.851886,39.546113,27.708560,15.675477,14.705429,14.986688,15.266705,23.834158,39.530187,27.701244,15.674251,14.697658,14.979100,15.258779,23.815605,39.483135,27.665605,15.651798,14.682795,14.966795,15.242981,23.805940,39.492657,27.663533,15.644739,14.669250,14.951715,15.244535,23.795118,39.465130,27.653498,15.648377,14.679949,14.962435,15.242116,23.804171,39.492377,27.669588,15.653873,14.692356
12.083087,15.056138,16.691660,26.410545,28.361958, 6.950546,13.848263,12.963896,15.933221,17.393778,27.357415,29.132910, 7.126446,14.192488,13.274496,16.272716,17.690889,27.767980,29.560894, 7.236680,14.347829,13.392367,16.384199,17.785205,27.849709,29.543910, 7.213399,14.325215,13.356816,16.299690,17.715337,27.765371,29.547866, 7.258156,14.418986,13.454909,16.459689,17.851932,28.000228,29.872325, 7.313746,14.540936,13.546312,16.454959,17.875970,27.993658,29.796776, 7.304918,14.490544,13.500586,16.482827,17.877977,27.978625,29.764590, 7.270162,14.388630
22.257725,21.465446,23.043369,32.485728,31.749910,15.269394,20.833539,20.003314,19.568686,21.332765,30.324854,30.062059,14.554364,19.868429,19.132843,18.782099,20.648750,29.432957,29.222473,14.162065,19.472585,18.823756,18.549611,20.431444,29.261211,29.229092,14.229366,19.495699,18.879568,18.680650,20.519676,29.312952,29.123690,14.042204,19.242956,18.620238,18.336789,20.243414,28.932523,28.605342,13.861771,18.938750,18.370989,18.350660,20.174889,28.888811,28.694925,13.895817,19.079788,18.504212,18.292082,20.191548,28.968462,28.790766,14.010711,19.340498
 9.701542,14.273801,15.506603,25.156368,24.764919, 7.156013,10.806472, 9.568164,14.073372,15.260924,24.783468,24.453914, 7.071550,10.691517, 9.475917,13.948363,15.156761,24.619221,24.307156, 7.030233,10.648093, 9.444307,13.915953,15.121294,24.587952,24.301359, 7.034438,10.643098, 9.443210,13.921752,15.116168,24.558675,24.252951, 7.007225,10.608440, 9.411779,13.864183,15.076628,24.515314,24.185614, 6.989032,10.571039, 9.381210,13.867181,15.060904,24.490689,24.184881, 6.994518,10.592766, 9.400586,13.860544,15.071781,24.524184,24.218259, 7.007147,10.626197
 9.387686, 9.363615,10.508978,13.593313, 8.961256, 6.305274, 8.641623, 8.887907, 8.954536,10.166801,13.210391, 8.759165, 6.179809, 8.470357, 8.720359, 8.801063,10.027724,13.050320, 8.653006, 6.105689, 8.396098, 8.658946, 8.752819, 9.984215,13.018990, 8.655816, 6.120484, 8.405037, 8.674550, 8.785850,10.011250,13.043429, 8.649927, 6.089214, 8.360633, 8.625466, 8.718058, 9.951970,12.962343, 8.576408, 6.053737, 8.304577, 8.578306, 8.720712, 9.940764,12.961540, 8.593076, 6.059163, 8.328113, 8.601475, 8.707380, 9.939877,12.968603, 8.600705, 6.080993, 8.375151
17.322940,18.261162,21.579941,33.024325,28.950238,19.421440,18.517228,16.786199,17.764211,21.080086,32.336486,28.468741,19.143154,18.250305,16.558158,17.543159,20.871533,32.044684,28.223373,18.985930,18.136968,16.474970,17.475604,20.804202,31.987838,28.226310,19.014440,18.145098,16.490569,17.514663,20.833589,32.008753,28.196093,18.940006,18.073643,16.422954,17.417679,20.748736,31.881353,28.040719,18.866909,17.986452,16.355657,17.421858,20.728295,31.868424,28.070422,18.879447,18.026248,16.390665,17.402948,20.731025,31.890745,28.094542,18.925627,18.100165
